id,category,section,text,level1,level2,level3,tags,difficulty
kakuron_101,各論,宅地継続賃料の鑑定評価,"（８）契約上の経過期間及び直近合意時点から価格時点までの経過期間",経過期間|直近合意時点,契約上の経過期間|直近合意時点から価格時点,契約上の経過期間|直近合意時点から価格時点,各論|継続賃料,2
kakuron_102,各論,宅地継続賃料の鑑定評価,"なお、賃料の改定が契約期間の満了に伴う更新又は借地権の第三者への譲渡を契機とする場合において、更新料又は名義書替料が支払われるときは、これらの額を総合的に勘案して求めるものとする。",更新料|名義書替料,更新料|名義書替料,更新料|名義書替料|総合的に勘案,各論|継続賃料|重要,2
kakuron_103,各論,条件変更に伴う賃料改定,"契約上の条件又は使用目的が変更されることに伴い賃料を改定する場合の鑑定評価に当たっては、契約上の条件又は使用目的の変更に伴う宅地及び地上建物の経済価値の増分のうち適切な部分に即応する賃料を前記２．を想定した場合における賃料に加算して決定するものとする。",経済価値の増分,使用目的の変更|経済価値の増分,使用目的の変更|経済価値の増分|加算,各論|継続賃料,3
kakuron_104,各論,条件変更に伴う賃料改定,"（３）条件変更承諾料又は増改築承諾料が支払われるときはこれらの額",条件変更承諾料|増改築承諾料,条件変更承諾料|増改築承諾料,条件変更承諾料|増改築承諾料,各論|継続賃料,2
kakuron_105,各論,建物及びその敷地の正常賃料,"建物及びその敷地の正常賃料の鑑定評価額は、積算賃料及び比準賃料を関連づけて決定するものとする。この場合において、純収益を適切に求めることができるときは収益賃料を比較考量して決定するものとする。",積算賃料及び比準賃料,積算賃料|比準賃料|収益賃料,積算賃料|比準賃料|収益賃料|比較考量,各論|建物及びその敷地|正常賃料|重要,1
kakuron_106,各論,建物及びその敷地の継続賃料,"建物及びその敷地の継続賃料を求める場合の鑑定評価は、宅地の継続賃料を求める場合の鑑定評価に準ずるものとする。",宅地の継続賃料に準ずる,宅地の継続賃料に準ずる,宅地の継続賃料に準ずる,各論|建物及びその敷地|継続賃料|重要,1
kakuron_107,各論,建物及びその敷地の継続賃料,"この場合において、各論第２章第１節Ⅱ中「土地価格の推移」とあるのは「土地及び建物価格の推移」と、「底地に対する利回りの推移」とあるのは「建物及びその敷地に対する利回り」と、それぞれ読み替えるものとする。",土地及び建物価格の推移|建物及びその敷地に対する利回り,土地価格の推移→土地及び建物価格の推移|底地に対する利回り→建物及びその敷地に対する利回り,土地及び建物価格の推移|建物及びその敷地に対する利回り|読み替え,各論|建物及びその敷地|継続賃料|重要,2
kakuron_108,各論,証券化対象不動産の定義,"この章において「証券化対象不動産」とは、次のいずれかに該当する不動産取引の目的である不動産又は不動産取引の目的となる見込みのある不動産（信託受益権に係るものを含む。）をいう。",証券化対象不動産,信託受益権,証券化対象不動産|信託受益権,各論|証券化|重要,1
kakuron_109,各論,証券化対象不動産の定義,"（１）資産の流動化に関する法律に規定する資産の流動化並びに投資信託及び投資法人に関する法律に規定する投資信託に係る不動産取引並びに同法に規定する投資法人が行う不動産取引",資産の流動化|投資信託|投資法人,資産の流動化|投資信託|投資法人,資産の流動化|投資信託|投資法人,各論|証券化|重要,1
kakuron_110,各論,証券化対象不動産の定義,"（２）不動産特定共同事業法に規定する不動産特定共同事業契約に係る不動産取引",不動産特定共同事業法,不動産特定共同事業法|不動産特定共同事業契約,不動産特定共同事業法|不動産特定共同事業契約,各論|証券化|重要,1
kakuron_111,各論,証券化対象不動産の定義,"証券化対象不動産の鑑定評価は、この章の定めるところに従って行わなければならない。この場合において、鑑定評価報告書にその旨を記載しなければならない。",この章の定めるところに従って,鑑定評価報告書にその旨を記載,この章の定めるところに従って|鑑定評価報告書|その旨を記載,各論|証券化|重要,1
kakuron_112,各論,証券化対象不動産の定義,"証券化対象不動産以外の不動産の鑑定評価を行う場合にあっても、投資用の賃貸大型不動産の鑑定評価を行う場合その他の投資家及び購入者等の保護の観点から必要と認められる場合には、この章の定めに準じて、鑑定評価を行うよう努めなければならない。",投資用の賃貸大型不動産,投資家及び購入者等の保護|この章の定めに準じて,投資用の賃貸大型不動産|投資家及び購入者等の保護|この章の定めに準じて,各論|証券化,2
kakuron_113,各論,不動産鑑定士の責務（証券化）,"不動産鑑定士は、証券化対象不動産の鑑定評価の依頼者（以下単に「依頼者」という。）のみならず広範な投資家等に重大な影響を及ぼすことを考慮するとともに",広範な投資家等,依頼者のみならず広範な投資家等|重大な影響,依頼者のみならず|広範な投資家等|重大な影響,各論|証券化|不動産鑑定士の責務|重要,1
kakuron_114,各論,不動産鑑定士の責務（証券化）,"不動産鑑定評価制度に対する社会的信頼性の確保等について重要な責任を有していることを認識し、証券化対象不動産の鑑定評価の手順について常に最大限の配慮を行いつつ、鑑定評価を行わなければならない。",社会的信頼性の確保|最大限の配慮,社会的信頼性|重要な責任|最大限の配慮,社会的信頼性の確保|重要な責任|最大限の配慮,各論|証券化|不動産鑑定士の責務|重要,1
kakuron_115,各論,不動産鑑定士の責務（証券化）,"証券化対象不動産の鑑定評価を行う場合にあっては、証券化対象不動産の証券化等が円滑に行なわれるよう配慮しつつ、鑑定評価に係る資料及び手順等を依頼者に説明し、理解を深め、かつ、協力を得るものとする。",証券化等が円滑に,資料及び手順等を依頼者に説明|協力を得る,証券化等が円滑に|資料及び手順等を依頼者に説明|協力,各論|証券化|不動産鑑定士の責務,2
kakuron_116,各論,不動産鑑定士の責務（証券化）,"また、証券化対象不動産の鑑定評価書については、依頼者及び証券化対象不動産に係る利害関係者その他の者がその内容を容易に把握・比較することができるようにするため",内容を容易に把握・比較,利害関係者|内容を容易に把握・比較,利害関係者|内容を容易に把握・比較|説明責任,各論|証券化|重要,2
kakuron_117,各論,不動産鑑定士の責務（証券化）,"鑑定評価報告書の記載方法等を工夫し、及び鑑定評価に活用した資料等を明示することができるようにするなど説明責任が十分に果たされるものとしなければならない。",説明責任,記載方法等を工夫|説明責任,記載方法等を工夫|資料等を明示|説明責任,各論|証券化|重要,1
kakuron_118,各論,不動産鑑定士の責務（証券化）,"証券化対象不動産の鑑定評価を複数の不動産鑑定士が共同して行う場合にあっては、それぞれの不動産鑑定士の役割を明確にした上で",役割を明確に,複数の不動産鑑定士|役割を明確に,複数の不動産鑑定士が共同|役割を明確に,各論|証券化|不動産鑑定士の責務,2
kakuron_119,各論,不動産鑑定士の責務（証券化）,"常に鑑定評価業務全体の情報を共有するなど密接かつ十分な連携の下、すべての不動産鑑定士が一体となって鑑定評価の業務を遂行しなければならない。",情報を共有|密接かつ十分な連携,情報を共有|密接かつ十分な連携|一体となって,情報を共有|密接かつ十分な連携|一体となって遂行,各論|証券化|重要,2
kakuron_120,各論,処理計画の策定（証券化）,"処理計画の策定に当たっては、あらかじめ、依頼者に対し、証券化対象不動産の鑑定評価に関する次の事項を確認し、鑑定評価の作業の円滑かつ確実な実施を行うことができるよう適切かつ合理的な処理計画を策定するものとする。",あらかじめ|依頼者に対し次の事項を確認,適切かつ合理的な処理計画|円滑かつ確実な実施,適切かつ合理的|処理計画|円滑かつ確実な実施,各論|証券化|処理計画|重要,1
kakuron_121,各論,処理計画の策定（証券化）,"（３）エンジニアリング・レポート（建築物、設備等及び環境に関する専門的知識を有する者が行った証券化対象不動産の状況に関する調査報告書をいう。以下同じ。）",エンジニアリング・レポート,建築物|設備等及び環境|専門的知識|調査報告書,エンジニアリング・レポート|建築物|設備等及び環境|専門的知識|調査報告書,各論|証券化|重要,1
kakuron_122,各論,処理計画の策定（証券化）,"（４）エンジニアリング・レポートを作成した者からの説明の有無",エンジニアリング・レポートを作成した者からの説明の有無,,エンジニアリング・レポート|説明の有無,各論|証券化,2
kakuron_123,各論,エンジニアリング・レポート（証券化）,"証券化対象不動産の鑑定評価に当たっては、不動産鑑定士は、依頼者に対し当該鑑定評価に際し必要なエンジニアリング・レポートの提出を求め、その内容を分析・判断した上で、鑑定評価に活用しなければならない。",エンジニアリング・レポートの提出を求め,分析・判断した上で|鑑定評価に活用,エンジニアリング・レポートの提出を求め|分析・判断|活用,各論|証券化|重要,1
kakuron_124,各論,エンジニアリング・レポート（証券化）,"ただし、エンジニアリング・レポートの提出がない場合又はその記載された内容が鑑定評価に活用する資料として不十分であると認められる場合には、エンジニアリング・レポートに代わるものとして不動産鑑定士が調査を行うなど鑑定評価を適切に行うため対応するものとし",エンジニアリング・レポートに代わるもの,提出がない|不十分|エンジニアリング・レポートに代わるもの,提出がない|不十分|エンジニアリング・レポートに代わる|調査を行う,各論|証券化|重要,2
kakuron_125,各論,DCF法の適用（証券化）,"証券化対象不動産の鑑定評価における収益価格を求めるに当たっては、ＤＣＦ法を適用しなければならない。",ＤＣＦ法を適用しなければならない,ＤＣＦ法|適用しなければならない,ＤＣＦ法|適用しなければならない,各論|証券化|DCF法|重要,1
kakuron_126,各論,DCF法の適用（証券化）,"この場合において、併せて直接還元法を適用することにより検証を行うことが適切である。",直接還元法を適用することにより検証,直接還元法|検証,直接還元法|検証を行うことが適切,各論|証券化|DCF法|重要,1
kakuron_127,各論,DCF法の収益費用項目,"ＤＣＦ法の適用により収益価格を求めるに当たっては、証券化対象不動産に係る収益又は費用の額につき、連続する複数の期間ごとに、次の表の項目（以下「収益費用項目」という。）に区分して鑑定評価報告書に記載しなければならない",連続する複数の期間ごと|収益費用項目,収益費用項目|連続する複数の期間ごと,収益費用項目|連続する複数の期間ごと|鑑定評価報告書に記載,各論|証券化|DCF法|重要,1
kakuron_128,各論,DCF法の収益費用項目（運営収益）,"貸室賃料収入：対象不動産の全部又は貸室部分について賃貸又は運営委託をすることにより経常的に得られる収入（満室想定）",貸室賃料収入,賃貸又は運営委託|満室想定,貸室賃料収入|賃貸又は運営委託|満室想定,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_129,各論,DCF法の収益費用項目（運営収益）,"共益費収入：対象不動産の維持管理・運営において経常的に要する費用（電気・水道・ガス・地域冷暖房熱源等に要する費用を含む）のうち、共用部分に係るものとして賃借人との契約により徴収する収入（満室想定）",共益費収入,共用部分|賃借人との契約により徴収|満室想定,共益費収入|共用部分|賃借人との契約|満室想定,各論|証券化|DCF法|収益費用項目|重要,2
kakuron_130,各論,DCF法の収益費用項目（運営収益）,"水道光熱費収入：対象不動産の運営において電気・水道・ガス・地域冷暖房熱源等に要する費用のうち、貸室部分に係るものとして賃借人との契約により徴収する収入（満室想定）",水道光熱費収入,貸室部分|賃借人との契約により徴収,水道光熱費収入|貸室部分|賃借人との契約|満室想定,各論|証券化|DCF法|収益費用項目,2
kakuron_131,各論,DCF法の収益費用項目（運営収益）,"駐車場収入：対象不動産に附属する駐車場をテナント等に賃貸することによって得られる収入及び駐車場を時間貸しすることによって得られる収入",駐車場収入,テナント等に賃貸|時間貸し,駐車場収入|テナント等に賃貸|時間貸し,各論|証券化|DCF法|収益費用項目,1
kakuron_132,各論,DCF法の収益費用項目（運営収益）,"その他収入：その他看板、アンテナ、自動販売機等の施設設置料、礼金・更新料等の返還を要しない一時金等の収入",返還を要しない一時金,施設設置料|礼金・更新料|返還を要しない一時金,施設設置料|礼金|更新料|返還を要しない一時金,各論|証券化|DCF法|収益費用項目,2
kakuron_133,各論,DCF法の収益費用項目（運営収益）,"空室等損失：各収入について空室や入替期間等の発生予測に基づく減少分",空室等損失,空室|入替期間|発生予測に基づく減少分,空室等損失|空室|入替期間|発生予測|減少分,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_134,各論,DCF法の収益費用項目（運営収益）,"貸倒れ損失：各収入について貸倒れの発生予測に基づく減少分",貸倒れ損失,貸倒れ|発生予測に基づく減少分,貸倒れ損失|発生予測|減少分,各論|証券化|DCF法|収益費用項目,2
kakuron_135,各論,DCF法の収益費用項目（運営費用）,"維持管理費：建物・設備管理、保安警備、清掃等対象不動産の維持・管理のために経常的に要する費用",維持管理費,建物・設備管理|保安警備|清掃|経常的に要する費用,維持管理費|建物・設備管理|保安警備|清掃|経常的,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_136,各論,DCF法の収益費用項目（運営費用）,"修繕費：対象不動産に係る建物、設備等の修理、改良等のために支出した金額のうち当該建物、設備等の通常の維持管理のため、又は一部がき損した建物、設備等につきその原状を回復するために経常的に要する費用",修繕費,通常の維持管理|原状を回復|経常的に要する費用,修繕費|通常の維持管理|原状を回復|経常的,各論|証券化|DCF法|収益費用項目|重要,2
kakuron_137,各論,DCF法の収益費用項目（運営費用）,"プロパティマネジメントフィー：対象不動産の管理業務に係る経費",プロパティマネジメントフィー,管理業務に係る経費,プロパティマネジメントフィー|管理業務に係る経費,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_138,各論,DCF法の収益費用項目（運営費用）,"テナント募集費用等：新規テナントの募集に際して行われる仲介業務や広告宣伝等に要する費用及びテナントの賃貸借契約の更新や再契約業務に要する費用等",テナント募集費用等,仲介業務|広告宣伝|更新や再契約業務,テナント募集費用等|仲介業務|広告宣伝|更新や再契約,各論|証券化|DCF法|収益費用項目,2
kakuron_139,各論,DCF法の収益費用項目（運営費用）,"公租公課：固定資産税(土地・建物・償却資産)、都市計画税(土地・建物)",公租公課,固定資産税|都市計画税,公租公課|固定資産税|都市計画税,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_140,各論,DCF法の収益費用項目（運営費用）,"損害保険料：対象不動産及び附属設備に係る火災保険、対象不動産の欠陥や管理上の事故による第三者等の損害を担保する賠償責任保険等の料金",損害保険料,火災保険|賠償責任保険,損害保険料|火災保険|賠償責任保険,各論|証券化|DCF法|収益費用項目,1
kakuron_141,各論,DCF法の収益費用項目（運営純収益）,"運営純収益：運営収益から運営費用を控除して得た額",運営純収益,運営収益から運営費用を控除,運営純収益|運営収益|運営費用を控除,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_142,各論,DCF法の収益費用項目（純収益）,"一時金の運用益：預り金的性格を有する保証金等の運用益",一時金の運用益,預り金的性格を有する保証金|運用益,一時金の運用益|預り金的性格|保証金|運用益,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_143,各論,DCF法の収益費用項目（純収益）,"資本的支出：対象不動産に係る建物、設備等の修理、改良等のために支出した金額のうち当該建物、設備等の価値を高め、又はその耐久性を増すこととなると認められる部分に対応する支出",資本的支出,価値を高め|耐久性を増す|部分に対応する支出,資本的支出|価値を高め|耐久性を増す,各論|証券化|DCF法|収益費用項目|重要,2
kakuron_144,各論,DCF法の収益費用項目（純収益）,"純収益：運営純収益に一時金の運用益を加算し資本的支出を控除した額",純収益,運営純収益|一時金の運用益を加算|資本的支出を控除,純収益|運営純収益|一時金の運用益を加算|資本的支出を控除,各論|証券化|DCF法|収益費用項目|重要,1
kakuron_145,各論,DCF法の収益費用項目（確認）,"ＤＣＦ法の適用により収益価格を求めるに当たっては、収益費用項目及びその定義について依頼者に提示・説明した上で必要な資料を入手するとともに、収益費用項目ごとに定められた定義に該当していることを確認しなければならない。",依頼者に提示・説明,収益費用項目|依頼者に提示・説明|定義に該当していることを確認,収益費用項目|依頼者に提示・説明|定義に該当|確認,各論|証券化|DCF法|重要,2
kakuron_146,各論,DCF法の適用過程（証券化）,"ＤＣＦ法の適用に当たっては、ＤＣＦ法による収益価格を求める際に活用する資料を次に定める区分に応じて、その妥当性や判断の根拠等を鑑定評価報告書に記載しなければならない。",妥当性や判断の根拠,妥当性|判断の根拠|鑑定評価報告書に記載,妥当性|判断の根拠|鑑定評価報告書に記載,各論|証券化|DCF法|重要,2
kakuron_147,各論,DCF法の適用過程（証券化）,"①依頼者から入手した対象不動産に係る収益又は費用の額その他の資料をそのまま活用する場合",依頼者から入手した資料をそのまま活用,依頼者から入手|そのまま活用,依頼者から入手した資料|そのまま活用,各論|証券化|DCF法,2
kakuron_148,各論,DCF法の適用過程（証券化）,"②依頼者から入手した対象不動産に係る収益又は費用の額その他の資料に修正等を加える場合",依頼者から入手した資料に修正等,依頼者から入手|修正等を加える,依頼者から入手した資料|修正等を加える,各論|証券化|DCF法,2
kakuron_149,各論,DCF法の適用過程（証券化）,"③自らが入手した対象不動産に係る収益又は費用の額その他の資料を活用する場合",自らが入手した資料,自らが入手|活用,自らが入手した資料|活用,各論|証券化|DCF法,2
kakuron_150,各論,DCF法の適用過程（証券化）,"ＤＣＦ法による収益価格を求める場合に当たっては、最終還元利回り、割引率、収益及び費用の将来予測等査定した個々の項目等に関する説明に加え",最終還元利回り|割引率,最終還元利回り|割引率|収益及び費用の将来予測,最終還元利回り|割引率|収益及び費用の将来予測,各論|証券化|DCF法|重要,1
kakuron_151,各論,DCF法の適用過程（証券化）,"それらを採用して収益価格を求める過程及びその理由について、経済事情の変動の可能性、具体的に検証した事例及び論理的な整合性等を明確にしつつ、鑑定評価報告書に記載しなければならない。",論理的な整合性,経済事情の変動の可能性|具体的に検証した事例|論理的な整合性,経済事情の変動|具体的に検証した事例|論理的な整合性|明確に,各論|証券化|DCF法|重要,2
kakuron_152,各論,DCF法の適用過程（証券化）,"また、複数の不動産鑑定士が共同して複数の証券化対象不動産の鑑定評価を行う場合にあっては、ＤＣＦ法の適用において活用する最終還元利回り、割引率、収益及び費用の将来予測等について対象不動産相互間の論理的な整合性を図らなければならない。",対象不動産相互間の論理的な整合性,最終還元利回り|割引率|対象不動産相互間の論理的な整合性,最終還元利回り|割引率|対象不動産相互間|論理的な整合性,各論|証券化|DCF法|重要,3

kakuron_153,各論,区分地上権,"区分地上権の価格は、一般に区分地上権の設定に係る土地（以下「区分地上権設定地」という。）の経済価値を基礎として、権利の設定範囲における権利利益の内容により定まり",区分地上権設定地,権利の設定範囲|権利利益の内容,区分地上権設定地|権利の設定範囲|権利利益の内容,各論|区分地上権|重要,2
kakuron_154,各論,区分地上権,"区分地上権設定地全体の経済価値のうち、平面的・立体的空間の分割による当該権利の設定部分の経済価値及び設定部分の効用を保持するため他の空間部分の利用を制限することに相応する経済価値を貨幣額で表示したものである。",平面的・立体的空間の分割,設定部分の経済価値|他の空間部分の利用を制限,平面的・立体的空間の分割|設定部分の経済価値|利用を制限,各論|区分地上権|重要,2
kakuron_155,各論,区分地上権,"区分地上権の鑑定評価額は、設定事例等に基づく比準価格、土地残余法に準じて求めた収益価格及び区分地上権の立体利用率により求めた価格を関連づけて得た価格を標準とし",立体利用率,比準価格|収益価格|立体利用率,比準価格|収益価格|立体利用率|関連づけて,各論|区分地上権|重要,2
kakuron_156,各論,区分地上権,"区分地上権の設定事例等に基づく区分地上権割合により求めた価格を比較考量して決定するものとする。",区分地上権割合,設定事例等|区分地上権割合,設定事例|区分地上権割合|比較考量,各論|区分地上権,2
kakuron_157,各論,借地権の取引慣行（態様）,"③ 借地権取引の態様",借地権取引の態様,,借地権取引の態様,各論|借地権|重要,1
kakuron_158,各論,借地権の取引慣行（態様）,"ア 借地権が一般に有償で創設され、又は継承される地域であるか否か。",有償で創設,有償で創設|継承,借地権|有償で創設|継承,各論|借地権,2
kakuron_159,各論,借地権の取引慣行（態様）,"イ 借地権の取引が一般に借地権設定者以外の者を対象として行われる地域であるか否か。",借地権設定者以外の者を対象,借地権設定者以外の者を対象,借地権取引|借地権設定者以外の者を対象,各論|借地権,2
kakuron_160,各論,借地権の取引慣行（態様）,"ウ 堅固建物の所有を目的とする借地権の多い地域であるか否か。",堅固建物,堅固建物の所有を目的,堅固建物|所有を目的,各論|借地権,2
kakuron_161,各論,借地権の取引慣行（態様）,"カ 借地権の譲渡に当たって名義書替料を一般に譲受人又は譲渡人のいずれが負担する地域であるか。",名義書替料,名義書替料|譲受人|譲渡人,名義書替料|譲受人|譲渡人のいずれが負担,各論|借地権|重要,2
kakuron_162,各論,借地権の態様,"④ 借地権の態様",借地権の態様,,借地権の態様,各論|借地権|重要,1
kakuron_163,各論,借地権の態様,"ア 創設されたものか継承されたものか。",創設|継承,,創設|継承,各論|借地権,1
kakuron_164,各論,借地権の態様,"イ 地上権か賃借権か。",地上権|賃借権,,地上権|賃借権,各論|借地権|重要,1
kakuron_165,各論,借地権の態様,"エ 堅固の建物の所有を目的とするか、非堅固の建物の所有を目的とするか。",堅固|非堅固,堅固|非堅固,堅固|非堅固,各論|借地権,2
kakuron_166,各論,借地権の態様,"コ 定期借地権等（借地借家法第二章第四節に規定する定期借地権等）",定期借地権等,借地借家法第二章第四節|定期借地権等,定期借地権等|借地借家法,各論|借地権|重要,1
kakuron_167,各論,借地権の鑑定評価（共通勘案事項）,"この場合においては、次の（ア）から（キ）までに掲げる事項（定期借地権の評価にあっては、（ア）から（ケ）までに掲げる事項）を総合的に勘案するものとする。",定期借地権,（ア）から（キ）|(定期借地権は（ア）から（ケ））,（ア）から（キ）|定期借地権|（ア）から（ケ）,各論|借地権の鑑定評価|重要,2
kakuron_168,各論,借地権の鑑定評価（成熟低・共通）,"（ク）借地期間満了時の建物等に関する契約内容",借地期間満了時,建物等に関する契約内容,借地期間満了時|建物等|契約内容,各論|借地権の鑑定評価,2
kakuron_169,各論,借地権の鑑定評価（成熟低・共通）,"（ケ）契約期間中に建物の建築及び解体が行われる場合における建物の使用収益が期待できない期間",使用収益が期待できない期間,建物の建築及び解体|使用収益が期待できない期間,建物の建築及び解体|使用収益が期待できない期間,各論|借地権の鑑定評価,3
kakuron_170,各論,貸家及びその敷地,"３．将来見込まれる一時金の額及びこれに関する契約条件",将来見込まれる一時金,将来見込まれる一時金|契約条件,将来見込まれる一時金の額|契約条件,各論|貸家及びその敷地,2
kakuron_171,各論,貸家及びその敷地,"６．借家の目的、契約の形式、登記の有無、転借か否かの別及び定期建物賃貸借（借地借家法第３８条に規定する定期建物賃貸借をいう。）か否かの別",定期建物賃貸借,契約の形式|登記の有無|転借か否か|定期建物賃貸借,借家の目的|契約の形式|登記の有無|転借|定期建物賃貸借,各論|貸家及びその敷地|重要,2
kakuron_172,各論,貸家及びその敷地,"７．借家権価格",借家権価格,,借家権価格,各論|貸家及びその敷地|重要,1
kakuron_173,各論,借地権付建物（自用）,"借地権付建物で、当該建物を借地権者が使用しているものについての鑑定評価額は、積算価格、比準価格及び収益価格を関連づけて決定するものとする。",積算価格|比準価格|収益価格,積算価格|比準価格|収益価格|関連づけて,積算価格|比準価格|収益価格|関連づけて決定,各論|借地権付建物|重要,1
kakuron_174,各論,借地権付建物（賃貸）,"借地権付建物で、当該建物が賃貸されているものについての鑑定評価額は、実際実質賃料（売主が既に受領した一時金のうち売買等に当たって買主に承継されない部分がある場合には、当該部分の運用益及び償却額を含まないものとする。）に基づく純収益等の現在価値の総和を求めることにより得た収益価格を標準とし",実際実質賃料,純収益等の現在価値の総和|収益価格を標準,実際実質賃料|純収益等の現在価値の総和|収益価格を標準,各論|借地権付建物|重要,1
kakuron_175,各論,区分所有建物の個別的要因,"エ 施工の質と量",施工の質と量,,施工の質と量,各論|区分所有建物,1
kakuron_176,各論,区分所有建物の個別的要因,"オ 玄関、集会室等の施設の状態",施設の状態,玄関|集会室等,玄関|集会室等の施設の状態,各論|区分所有建物,1
kakuron_177,各論,区分所有建物の個別的要因,"コ 耐震性、耐火性等建物の性能",耐震性|耐火性,耐震性|耐火性等建物の性能,耐震性|耐火性等建物の性能,各論|区分所有建物|重要,2
kakuron_178,各論,区分所有建物の個別的要因,"サ 有害な物質の使用の有無及びその状態",有害な物質,有害な物質の使用の有無,有害な物質|使用の有無,各論|区分所有建物,2
kakuron_179,各論,区分所有建物の個別的要因,"ア 敷地の形状及び空地部分の広狭の程度",空地部分の広狭,敷地の形状|空地部分の広狭,敷地の形状|空地部分の広狭,各論|区分所有建物,1
kakuron_180,各論,区分所有建物の個別的要因,"イ 敷地内施設の状態",敷地内施設,,敷地内施設の状態,各論|区分所有建物,1
kakuron_181,各論,区分所有建物の個別的要因,"③ 室内の仕上げ及び維持管理の状態",室内の仕上げ,室内の仕上げ|維持管理の状態,室内の仕上げ|維持管理の状態,各論|区分所有建物,1
kakuron_182,各論,区分所有建物の個別的要因,"④ 専有面積及び間取りの状態",専有面積|間取り,専有面積|間取りの状態,専有面積|間取りの状態,各論|区分所有建物|重要,1
kakuron_183,各論,区分所有建物の個別的要因,"⑥ エレベーター等の共用施設の利便性の状態",エレベーター等の共用施設,共用施設の利便性,エレベーター等|共用施設|利便性,各論|区分所有建物,1
kakuron_184,各論,建物（市場性あり）,"この場合の建物の鑑定評価は、その敷地と一体化している状態を前提として、その全体の鑑定評価額の内訳として建物について部分鑑定評価を行うものである。",部分鑑定評価,敷地と一体化|部分鑑定評価,敷地と一体化|全体の内訳|部分鑑定評価,各論|建物のみ|重要,2
kakuron_185,各論,建物（市場性あり）,"ただし、複合不動産価格をもとに建物に帰属する額を配分して求めた価格を標準として決定することもできる。",複合不動産価格|建物に帰属する額を配分,複合不動産価格|建物に帰属する額|配分,複合不動産価格|建物に帰属する額を配分,各論|建物のみ,2
kakuron_186,各論,宅地継続賃料の鑑定評価,"（３）賃料に占める純賃料の推移",純賃料の推移,賃料に占める純賃料の推移,賃料に占める純賃料の推移,各論|継続賃料,2
kakuron_187,各論,宅地継続賃料の鑑定評価,"（４）底地に対する利回りの推移",底地に対する利回りの推移,,底地に対する利回りの推移,各論|継続賃料|重要,2
kakuron_188,各論,宅地継続賃料の鑑定評価,"（７）契約の内容及びそれに関する経緯",契約の内容及び経緯,,契約の内容及び経緯,各論|継続賃料,1
kakuron_189,各論,宅地継続賃料の鑑定評価,"（９）賃料改定の経緯",賃料改定の経緯,,賃料改定の経緯,各論|継続賃料,1
kakuron_190,各論,宅地見込地,"この場合においては、特に都市の外延的発展を促進する要因の近隣地域に及ぼす影響度及び次に掲げる事項を総合的に勘案するものとする。",都市の外延的発展,都市の外延的発展を促進する要因|近隣地域に及ぼす影響度,都市の外延的発展|近隣地域に及ぼす影響度|総合的に勘案,各論|宅地見込地,2
kakuron_191,各論,宅地見込地,"１．当該宅地見込地の宅地化を助長し、又は阻害している行政上の措置又は規制",宅地化を助長|阻害している行政上の措置又は規制,宅地化を助長|阻害|行政上の措置又は規制,宅地化|助長|阻害|行政上の措置又は規制,各論|宅地見込地,2
kakuron_192,各論,宅地見込地,"２．付近における公共施設及び公益的施設の整備の動向",公共施設及び公益的施設の整備の動向,公共施設|公益的施設|整備の動向,公共施設|公益的施設|整備の動向,各論|宅地見込地,2
kakuron_193,各論,宅地見込地,"３．付近における住宅、店舗、工場等の建設の動向",住宅|店舗|工場等の建設の動向,住宅|店舗|工場|建設の動向,住宅|店舗|工場等|建設の動向,各論|宅地見込地,2
kakuron_194,各論,宅地見込地,"４．造成の難易及びその必要の程度",造成の難易,造成の難易|その必要の程度,造成の難易|必要の程度,各論|宅地見込地,2
kakuron_195,各論,宅地見込地,"５．造成後における宅地としての有効利用度",有効利用度,造成後における宅地としての有効利用度,造成後|宅地としての有効利用度,各論|宅地見込地,2
kakuron_196,各論,処理計画確認事項（証券化）,"（１）鑑定評価の依頼目的及び依頼が必要となった背景",依頼目的及び依頼が必要となった背景,依頼目的|依頼が必要となった背景,依頼目的|依頼が必要となった背景,各論|証券化|処理計画,1
kakuron_197,各論,処理計画確認事項（証券化）,"（２）対象不動産が第１節Ⅰ（１）、（２）又は（３）のいずれに係るものであるかの別",第１節Ⅰ（１）（２）又は（３）のいずれ,（１）（２）又は（３）のいずれに係るもの,（１）（２）（３）のいずれかの別,各論|証券化|処理計画,2
kakuron_198,各論,処理計画確認事項（証券化）,"（５）対象不動産の内覧の実施を含めた実地調査の範囲",内覧の実施を含めた実地調査の範囲,内覧の実施|実地調査の範囲,内覧の実施を含めた|実地調査の範囲,各論|証券化|処理計画,2
kakuron_199,各論,確認事項の記録（証券化）,"第３節Ⅰ（１）から（６）までの事項の確認を行った場合には、それぞれ次の事項に関する記録を作成し、及び鑑定評価報告書の附属資料として添付しなければならない。",記録を作成し|鑑定評価報告書の附属資料として添付,記録を作成|附属資料として添付,記録を作成|附属資料として添付,各論|証券化|処理計画|重要,2
